id_csv1,val1_csv1,val2_csv1,xlsx_col3,xlsx_col9,xlsx_col11,xlsx_a,xlsx_b,xlsx_col16,xlsx_col10,xlsx_col12,xlsx_string
sign_175085,11,17,GO-OUT,5,flat-O,554,560,4,,,2012-02-09_0058-cam1-for-ss3.mp4
sign_175085,23,30,RAIN,crvd-5,5-C-L,566,573,4,crvd-5,5-C-L,2012-02-09_0058-cam1-for-ss3.mp4
sign_175085,35,45,"5\wave no\""""",5,5,578,588,4,5,5,2012-02-09_0058-cam1-for-ss3.mp4
sign_175085,56,62,TEMPERATURE,1,1,599,605,4,1,1,2012-02-09_0058-cam1-for-ss3.mp4
sign_175085,75,90,SNOW,5,5,618,633,4,5,5,2012-02-09_0058-cam1-for-ss3.mp4
sign_350395,8,15,DOG,D,full-M,2120,2127,12,,,2011-12-08_0046-cam1-for-ss3.mp4
sign_350395,20,29,CHASE,10,10,2132,2141,12,10,10,2011-12-08_0046-cam1-for-ss3.mp4
sign_350395,39,42,CAT,open-F,open-F,2151,2154,12,,,2011-12-08_0046-cam1-for-ss3.mp4
sign_350395,49,52,DOG,D,full-M,2161,2164,12,,,2011-12-08_0046-cam1-for-ss3.mp4
sign_350395,62,65,NOT,10,10,2174,2177,12,,,2011-12-08_0046-cam1-for-ss3.mp4
sign_350395,67,74,POSS-1p,B-L,B-L,2179,2186,12,,,2011-12-08_0046-cam1-for-ss3.mp4
sign_350395,80,87,"5\wave no\""""",crvd-5,crvd-5,2192,2199,12,,,2011-12-08_0046-cam1-for-ss3.mp4
sign_358894,2,7,VISUALIZE,S,C,3817,3822,12,S,C,5-Deaf-Grunts.mov
sign_358894,19,24,KNOW+NEG,B-L,B-L,3834,3839,12,B-L,B-L,5-Deaf-Grunts.mov
sign_358894,32,41,MEAN,V,V,3847,3856,12,5,5,5-Deaf-Grunts.mov
sign_358894,53,64,SIGN,1,1,3868,3879,12,1,1,5-Deaf-Grunts.mov
sign_358894,67,72,VISUALIZE,flat-O,crvd-5,3882,3887,12,flat-O,crvd-5,5-Deaf-Grunts.mov
sign_358894,111,140,SEE,V,V,3926,3955,12,,,5-Deaf-Grunts.mov
sign_358894,157,161,APPLY,V,V,3972,3976,12,1,1,5-Deaf-Grunts.mov
sign_358894,174,178,HEAR,1,1,3989,3993,12,,,5-Deaf-Grunts.mov
sign_358894,184,192,"DCL:fanned-O\throat grunts\""""",fanned-flat-O,fanned-flat-O,3999,4007,12,fanned-flat-O,fanned-flat-O,5-Deaf-Grunts.mov
sign_358894,196,202,fs-GRUNT,full-M,T,4011,4017,12,,,5-Deaf-Grunts.mov
sign_358894,205,209,"5\whoa''""",crvd-5,crvd-5,4020,4024,12,3,3,5-Deaf-Grunts.mov
sign_358894,218,227,RUN,L,L-X,4033,4042,12,L,L-X,5-Deaf-Grunts.mov
sign_358894,233,239,CALL-BY-PHONE,Y,Y,4048,4054,12,,,5-Deaf-Grunts.mov
sign_358894,242,252,COP,C,C,4057,4067,12,,,5-Deaf-Grunts.mov
sign_358894,259,265,SOME+ONE,B-L,1,4074,4080,12,B-L,,5-Deaf-Grunts.mov
sign_358894,270,275,ARGUE,1,1,4085,4090,12,1,1,5-Deaf-Grunts.mov
sign_329835,1,7,"5\wow\""""",bent-B-L,bent-B-L,3663,3669,23,bent-B-L,bent-B-L,2012-02-14_0066-cam1-for-ss3.mp4
sign_329835,12,15,OF-COURSE,U,U,3674,3677,23,psv,psv,2012-02-14_0066-cam1-for-ss3.mp4
sign_329835,21,28,MOTHER+FATHER,5,5,3683,3690,23,,,2012-02-14_0066-cam1-for-ss3.mp4
sign_329835,35,45,AFRAID,S,5,3697,3707,23,S,5,2012-02-14_0066-cam1-for-ss3.mp4
sign_329835,54,56,KNOW,B-L,B-L,3716,3718,23,,,2012-02-14_0066-cam1-for-ss3.mp4
sign_329835,60,68,SORRY,10,10,3722,3730,23,,,2012-02-14_0066-cam1-for-ss3.mp4
sign_329835,75,82,NEVER,B,B,3737,3744,23,,,2012-02-14_0066-cam1-for-ss3.mp4
sign_329835,90,96,GOOD/THANK-YOU,B-L,B-L,3752,3758,23,B-L,B-L,2012-02-14_0066-cam1-for-ss3.mp4
sign_329835,98,102,THING,B-L,B-L,3760,3764,23,B-L,B-L,2012-02-14_0066-cam1-for-ss3.mp4
sign_357242,29,41,NOISE,5,5,13645,13657,53,5,5,8-Control-of-sound-places.mov
sign_357242,45,52,LOUD,5,S,13661,13668,53,5,S,8-Control-of-sound-places.mov
sign_357242,67,95,"5\wow\""""",bent-B-L,bent-B-L,13683,13711,53,,,8-Control-of-sound-places.mov
sign_357242,99,111,LOOK,V,V,13715,13727,53,,,8-Control-of-sound-places.mov
sign_357242,120,129,part:indef,5,5,13736,13745,53,,,8-Control-of-sound-places.mov
sign_357242,149,155,PERSON,K,K,13765,13771,53,K,K,8-Control-of-sound-places.mov
sign_357242,166,170,REALLY,1,1,13782,13786,53,,,8-Control-of-sound-places.mov
sign_357242,177,178,THINK,1,1,13793,13794,53,,,8-Control-of-sound-places.mov
sign_357242,184,199,NO-GOOD,L,L,13800,13815,53,L,L,8-Control-of-sound-places.mov
sign_357242,206,215,part:indef,L,L,13822,13831,53,,,8-Control-of-sound-places.mov
sign_357242,223,244,fs-CLASS,5-C,S,13839,13860,53,,,8-Control-of-sound-places.mov
sign_357242,251,256,part:indef,L-X,L-X,13867,13872,53,5,5,8-Control-of-sound-places.mov
sign_357242,275,283,POLITE,5,5,13891,13899,53,,,8-Control-of-sound-places.mov
sign_357242,291,295,NONE/NOTHING,O,O,13907,13911,53,O,O,8-Control-of-sound-places.mov
sign_357242,307,310,part:indef,crvd-L,crvd-L,13923,13926,53,,,8-Control-of-sound-places.mov
sign_357242,316,336,LOOK,V,V,13932,13952,53,,,8-Control-of-sound-places.mov
sign_357242,353,357,part:indef,5,5,13969,13973,53,5,5,8-Control-of-sound-places.mov
sign_41881,7,10,IF,I,I,9,12,1,,,2012-01-27_0056-cam1-for-ss3.mp4
sign_41881,18,31,STUDY,bent-B-L,bent-B-L,20,33,1,5,5,2012-01-27_0056-cam1-for-ss3.mp4
sign_41881,50,52,FUTURE,B-L,B-L,52,54,1,,,2012-01-27_0056-cam1-for-ss3.mp4
sign_41881,55,60,A,A,A,57,62,1,,,2012-01-27_0056-cam1-for-ss3.mp4
sign_41881,68,73,CLASS,crvd-B,crvd-B,70,75,1,crvd-5,crvd-5,2012-01-27_0056-cam1-for-ss3.mp4
sign_280799,17,22,TALK,4,4,1921,1926,14,,,2012-02-09_0060-cam1-for-ss3.mp4
sign_280799,26,33,A-LOT,crvd-5,crvd-5,1930,1937,14,crvd-5,crvd-5,2012-02-09_0060-cam1-for-ss3.mp4
sign_376276,5,6,DEAF,1,1,574,575,4,,,6-Control-of-sound-intro.mov
sign_376276,8,13,PEOPLE,K,K,577,582,4,K,K,6-Control-of-sound-intro.mov
sign_376276,17,17,POSS,crvd-5,crvd-5,586,586,4,,,6-Control-of-sound-intro.mov
sign_376276,23,29,EXPERIENCE,crvd-5,flat-O,592,598,4,,,6-Control-of-sound-intro.mov
sign_376276,31,31,DEAF,1,1,600,600,4,,,6-Control-of-sound-intro.mov
sign_376276,39,42,COOPERATE/UNITE,F,F,608,611,4,F,F,6-Control-of-sound-intro.mov
sign_376276,45,48,WITH,A,A,614,617,4,A,A,6-Control-of-sound-intro.mov
sign_376276,51,58,MANAGE/CONTROL,X,X,620,627,4,X,X,6-Control-of-sound-intro.mov
sign_376276,63,71,HEAR+NOISE,1,5,632,640,4,,5,6-Control-of-sound-intro.mov
sign_376276,83,88,IN,flat-O,flat-O,652,657,4,C,C,6-Control-of-sound-intro.mov
sign_376276,90,92,THAT,Y,Y,659,661,4,,,6-Control-of-sound-intro.mov
sign_376276,100,110,MAJOR,B-xd,B-xd,669,679,4,B-xd,B-xd,6-Control-of-sound-intro.mov
sign_376276,121,162,fs-AUDIOVOCAL,A,L,690,731,4,,,6-Control-of-sound-intro.mov
sign_376276,172,182,WORLD,W,W,741,751,4,W,W,6-Control-of-sound-intro.mov
sign_376276,212,218,HAVE,bent-B-L,bent-B-L,781,787,4,,,6-Control-of-sound-intro.mov
sign_376276,223,228,A-LOT,crvd-5,crvd-5,792,797,4,crvd-5,crvd-5,6-Control-of-sound-intro.mov
sign_376276,233,237,fs-OF,O,F,802,806,4,,,6-Control-of-sound-intro.mov
sign_376276,251,256,CULTURE,C,C,820,825,4,1,1,6-Control-of-sound-intro.mov
sign_376276,259,271,SET-UP,10,10,828,840,4,psv,psv,6-Control-of-sound-intro.mov
sign_376276,280,290,EXPECT,1,bent-B-L,849,859,4,,bent-B-L,6-Control-of-sound-intro.mov
sign_376276,297,307,LIST-ORDER,1,1,866,876,4,5,5,6-Control-of-sound-intro.mov
sign_376276,316,322,NOISE,5,5,885,891,4,5,5,6-Control-of-sound-intro.mov
sign_376276,334,346,AVERAGE,B-L,B-L,903,915,4,C,C,6-Control-of-sound-intro.mov
sign_376276,354,357,DEAF,1,1,923,926,4,,,6-Control-of-sound-intro.mov
sign_376276,361,362,PEOPLE,K,K,930,931,4,,,6-Control-of-sound-intro.mov
sign_376276,366,371,SOMETIMES,1,1,935,940,4,B-L,B-L,6-Control-of-sound-intro.mov
sign_376276,376,407,"DCL:bent-B-L\above and below the voice range\""""",bent-B-L,bent-B-L,945,976,4,C,C,6-Control-of-sound-intro.mov
sign_328059,30,43,MANY,S,5,1974,1987,9,S,5,10-Conclusion.mov
sign_328059,48,58,NOW,Y,Y,1992,2002,9,Y,Y,10-Conclusion.mov
sign_328059,66,76,SCHOOL,B-L,B-L,2010,2020,9,B-L,B-L,10-Conclusion.mov
sign_328059,82,84,IN,flat-O,flat-O,2026,2028,9,C,C,10-Conclusion.mov
sign_328059,89,94,CULTURE,C,C,2033,2038,9,1,1,10-Conclusion.mov
sign_328059,98,108,STUDY,5,5,2042,2052,9,B-L,B-L,10-Conclusion.mov
sign_328059,122,138,SEE,V,V,2066,2082,9,V,V,10-Conclusion.mov
sign_328059,149,157,CULTURE,C,C,2093,2101,9,1,1,10-Conclusion.mov
sign_328059,172,178,SEE,V,V,2116,2122,9,V,V,10-Conclusion.mov
sign_328059,182,189,STUDY,5,5,2126,2133,9,B-L,B-L,10-Conclusion.mov
sign_328059,220,236,DISCUSS,1,1,2164,2180,9,B-L,B-L,10-Conclusion.mov
sign_328059,243,248,ABOUT,1,1,2187,2192,9,1,1,10-Conclusion.mov
sign_328059,263,291,fs-SENSES,S,S,2207,2235,9,,,10-Conclusion.mov
sign_328059,295,300,IN,flat-O,flat-O,2239,2244,9,C,C,10-Conclusion.mov
sign_328059,305,310,NOW,Y,Y,2249,2254,9,Y,Y,10-Conclusion.mov
sign_328059,315,329,WORLD,W,W,2259,2273,9,W,W,10-Conclusion.mov
sign_356757,7,22,ns-fs-BILL,B,L,7957,7972,33,,,8-Control-of-sound-places.mov
sign_356757,33,54,ns-fs-ENNIS,E,S,7983,8004,33,,,8-Control-of-sound-places.mov
sign_356757,60,65,TELL,1,1,8010,8015,33,,,8-Control-of-sound-places.mov
sign_356757,73,80,GREAT,B-L,B-L,8023,8030,33,B-L,B-L,8-Control-of-sound-places.mov
sign_356757,84,91,STORY,open-F,F,8034,8041,33,open-F,F,8-Control-of-sound-places.mov
sign_356757,95,102,ABOUT,1,1,8045,8052,33,1,1,8-Control-of-sound-places.mov
sign_356757,112,143,fs-BUBBLES,B,S,8062,8093,33,,,8-Control-of-sound-places.mov
sign_356757,149,157,QUOTE/TOPIC,V,crvd-V,8099,8107,33,V,crvd-V,8-Control-of-sound-places.mov
sign_356757,165,182,fs-BUBBLES,B,S,8115,8132,33,,,8-Control-of-sound-places.mov
sign_335621,1,5,SAME,Y,Y,950,954,5,,,7-Social-Msg.mov
sign_335621,38,47,BELOW_2,B-L,B-L,987,996,5,B-L,B-L,7-Social-Msg.mov
sign_335621,60,62,NOISE,5,5,1009,1011,5,5,5,7-Social-Msg.mov
sign_335621,69,74,MAKE,S,S,1018,1023,5,S,S,7-Social-Msg.mov
sign_335621,79,91,INCLUDE/INVOLVE,5,flat-O,1028,1040,5,crvd-5,tight-C,7-Social-Msg.mov
sign_335621,100,109,CULTURE,C,C,1049,1058,5,1,1,7-Social-Msg.mov
sign_335621,120,129,ACCEPT,5,flat-O,1069,1078,5,5,flat-O,7-Social-Msg.mov
sign_335621,145,161,fs-RANGE,R,E,1094,1110,5,,,7-Social-Msg.mov
sign_335621,169,198,VOICE-RANGE,B-L,B-L,1118,1147,5,C,C,7-Social-Msg.mov
sign_358613,5,18,fs-GRUNT,full-M,T,1064,1077,4,,,5-Deaf-Grunts.mov
sign_358613,43,55,ACCEPT,5,flat-O,1102,1114,4,5,flat-O,5-Deaf-Grunts.mov
sign_358613,60,63,IN,flat-O,flat-O,1119,1122,4,C,C,5-Deaf-Grunts.mov
sign_358613,69,85,AREA,5,5,1128,1144,4,,,5-Deaf-Grunts.mov
sign_358613,94,102,TALK,4,4,1153,1161,4,4,4,5-Deaf-Grunts.mov
sign_358613,117,120,HEAR/LISTEN,crvd-3,crvd-3,1176,1179,4,,,5-Deaf-Grunts.mov
sign_358613,128,134,CULTURE,C,C,1187,1193,4,1,1,5-Deaf-Grunts.mov
sign_358613,138,145,THROUGH,B-L,B-L,1197,1204,4,crvd-B,crvd-B,5-Deaf-Grunts.mov
sign_358613,162,170,SO-SO,5,5,1221,1229,4,,,5-Deaf-Grunts.mov
sign_358613,179,182,NOT,10,10,1238,1241,4,,,5-Deaf-Grunts.mov
sign_358613,189,196,EXACT,X-over-thumb,X-over-thumb,1248,1255,4,X-over-thumb,X-over-thumb,5-Deaf-Grunts.mov
sign_242207,18,25,TIME-PERIOD,T,T,3989,3996,20,B-L,B-L,2-Voice-Identity.mov
sign_242207,31,47,LONG-AGO,5,5,4002,4018,20,,,2-Voice-Identity.mov
sign_242207,61,67,QUIET,1,1,4032,4038,20,B,B,2-Voice-Identity.mov
sign_242207,74,86,MOVIE,5,5,4045,4057,20,B-L,B-L,2-Voice-Identity.mov
sign_242207,100,104,WHEN,1,1,4071,4075,20,1,1,2-Voice-Identity.mov
sign_242207,112,117,ARRIVE,bent-B-L,B-L,4083,4088,20,B-L,B-L,2-Voice-Identity.mov
sign_242207,120,130,ACT,10,10,4091,4101,20,10,10,2-Voice-Identity.mov
sign_242207,136,141,QUIET,1,1,4107,4112,20,B,B,2-Voice-Identity.mov
sign_242207,144,145,MOVIE,5,5,4115,4116,20,B-L,B-L,2-Voice-Identity.mov
sign_242207,168,181,CHANGE,cocked-S,cocked-S,4139,4152,20,A,A,2-Voice-Identity.mov
sign_242207,187,191,ENTER,bent-B,bent-B-L,4158,4162,20,bent-B,bent-B-L,2-Voice-Identity.mov
sign_242207,202,215,VOICE,V,V,4173,4186,20,,,2-Voice-Identity.mov
sign_242207,232,239,ADD-TO,fanned-flat-O,flat-O,4203,4210,20,bent-B-L,bent-B-L,2-Voice-Identity.mov
sign_242207,260,264,MUST,X,X,4231,4235,20,,,2-Voice-Identity.mov
sign_242207,273,285,ATTEMPT,A,A,4244,4256,20,A,A,2-Voice-Identity.mov
sign_242207,298,302,VOICE,V,V,4269,4273,20,,,2-Voice-Identity.mov
sign_242207,309,314,TEST,1,X,4280,4285,20,1,X,2-Voice-Identity.mov
sign_242207,324,330,MUST,X,X,4295,4301,20,,,2-Voice-Identity.mov
sign_347669,6,16,FRIEND,1,1,19584,19594,87,1,1,2012-11-27_JM7_0096-cam1-for-ss3.mp4
sign_347669,25,34,"SCL:crvd-5\group go together\""""",B-L,crvd-B,19603,19612,87,B-L,crvd-B,2012-11-27_JM7_0096-cam1-for-ss3.mp4
sign_347669,38,40,MOVIE,5,5,19616,19618,87,1,1,2012-11-27_JM7_0096-cam1-for-ss3.mp4
sign_347669,45,54,ACT,10,10,19623,19632,87,10,10,2012-11-27_JM7_0096-cam1-for-ss3.mp4
sign_347669,61,67,RECENT-PAST,X,X,19639,19645,87,,,2012-11-27_JM7_0096-cam1-for-ss3.mp4
sign_347669,73,79,WHY,25,25,19651,19657,87,,,2012-11-27_JM7_0096-cam1-for-ss3.mp4
sign_347669,90,103,ns-fs-HARRY,U,Y,19668,19681,87,,,2012-11-27_JM7_0096-cam1-for-ss3.mp4
sign_347669,109,132,ns-fs-POTTER,K,R,19687,19710,87,,,2012-11-27_JM7_0096-cam1-for-ss3.mp4
sign_347669,138,142,SOME,B-L,B-L,19716,19720,87,B-L,B-L,2012-11-27_JM7_0096-cam1-for-ss3.mp4
sign_347669,150,153,SEVEN,7,7,19728,19731,87,,,2012-11-27_JM7_0096-cam1-for-ss3.mp4
sign_347669,158,160,RECENT-PAST,X,X,19736,19738,87,,,2012-11-27_JM7_0096-cam1-for-ss3.mp4
sign_347669,165,172,SPREAD,flat-O,5,19743,19750,87,flat-O,5,2012-11-27_JM7_0096-cam1-for-ss3.mp4
sign_301582,29,29,POSS-1p,B-L,B-L,980,980,6,,,2011-12-01_0043-cam1-for-ss3.mp4
sign_301582,35,38,SISTER,L,L,986,989,6,L,L,2011-12-01_0043-cam1-for-ss3.mp4
sign_301582,44,48,ACTION,crvd-B,crvd-B,995,999,6,crvd-B,crvd-B,2011-12-01_0043-cam1-for-ss3.mp4
sign_301582,57,62,STRANGE,5-C,5-C,1008,1013,6,,,2011-12-01_0043-cam1-for-ss3.mp4
sign_301582,76,84,LOOK,3,3,1027,1035,6,,,2011-12-01_0043-cam1-for-ss3.mp4
sign_354523,11,17,DOCTOR,D,D,2135,2141,11,crvd-5,crvd-5,2012-01-27_0055-cam1-for-ss3.mp4
sign_354523,25,30,INFORM,flat-O,5,2149,2154,11,flat-O,5,2012-01-27_0055-cam1-for-ss3.mp4
sign_354523,37,39,MOTHER,5,5,2161,2163,11,,,2012-01-27_0055-cam1-for-ss3.mp4
sign_354523,44,46,ACTION,5-C-L,5-C-L,2168,2170,11,5-C-L,5-C-L,2012-01-27_0055-cam1-for-ss3.mp4
sign_354523,50,55,STRANGE,C,alt-P,2174,2179,11,,,2012-01-27_0055-cam1-for-ss3.mp4
sign_354523,65,68,BETTER,B-L,10,2189,2192,11,,,2012-01-27_0055-cam1-for-ss3.mp4
sign_354523,72,76,GO,1,1,2196,2200,11,bent-1,1,2012-01-27_0055-cam1-for-ss3.mp4
sign_354523,82,89,HOSPITAL,bent-U-L,10,2206,2213,11,,,2012-01-27_0055-cam1-for-ss3.mp4
sign_354523,96,109,ALL-NIGHT,B,B,2220,2233,11,flat-B,flat-B,2012-01-27_0055-cam1-for-ss3.mp4
sign_354523,116,121,STAY,Y,Y,2240,2245,11,,,2012-01-27_0055-cam1-for-ss3.mp4
sign_301634,60,66,ASK,1,X,1886,1892,10,,,2011-12-01_0043-cam1-for-ss3.mp4
sign_301634,73,73,POSS-1p,5,5,1899,1899,10,,,2011-12-01_0043-cam1-for-ss3.mp4
sign_301634,78,83,TEACH+AGENT,F,5,1904,1909,10,F,5,2011-12-01_0043-cam1-for-ss3.mp4
sign_301634,90,91,FOR,1,1,1916,1917,10,,,2011-12-01_0043-cam1-for-ss3.mp4
sign_301634,97,99,SOME,B-L,B-L,1923,1925,10,crvd-sprd-B,crvd-sprd-B,2011-12-01_0043-cam1-for-ss3.mp4
sign_301634,104,110,ADVISE/INFLUENCE,F,5,1930,1936,10,psv,psv,2011-12-01_0043-cam1-for-ss3.mp4
sign_301634,122,138,DISCUSS,1,1,1948,1964,10,crvd-sprd-B,crvd-sprd-B,2011-12-01_0043-cam1-for-ss3.mp4
sign_301634,145,146,part:indef,5-C-L,5-C-L,1971,1972,10,crvd-sprd-B,crvd-sprd-B,2011-12-01_0043-cam1-for-ss3.mp4
sign_253938,6,13,STILL,Y,Y,1277,1284,10,,,2013-06-25_CB_0106-cam1-for-ss3.mp4
sign_253938,35,59,TWELVE+HALF,S,V,1306,1330,10,,,2013-06-25_CB_0106-cam1-for-ss3.mp4
sign_253938,67,94,SIX+HALF,6,V,1338,1365,10,,,2013-06-25_CB_0106-cam1-for-ss3.mp4
sign_253938,101,116,YEAR,S,S,1372,1387,10,S,S,2013-06-25_CB_0106-cam1-for-ss3.mp4
sign_253938,137,140,FATHER,5,5,1408,1411,10,,,2013-06-25_CB_0106-cam1-for-ss3.mp4
sign_253938,146,165,FIND/FIND-OUT+#OUT,open-8,T,1417,1436,10,,,2013-06-25_CB_0106-cam1-for-ss3.mp4
sign_253938,173,180,MUST,X,X,1444,1451,10,,,2013-06-25_CB_0106-cam1-for-ss3.mp4
sign_253938,185,187,TO/UNTIL,1,1,1456,1458,10,1,1,2013-06-25_CB_0106-cam1-for-ss3.mp4
sign_253938,192,206,MOVE,flat-O,flat-O,1463,1477,10,flat-O,flat-O,2013-06-25_CB_0106-cam1-for-ss3.mp4
sign_253938,213,213,,,,,,,,,
sign_253890,34,43,"DCL:5\person growing-up\""""",5,5,635,644,6,5,5,2013-06-25_CB_0106-cam1-for-ss3.mp4
sign_253890,48,55,TO/UNTIL,1,1,649,656,6,L-X,L-X,2013-06-25_CB_0106-cam1-for-ss3.mp4
sign_253890,91,119,AGE-SIX+HALF,6,V,692,720,6,,,2013-06-25_CB_0106-cam1-for-ss3.mp4
sign_301725,12,16,LOVE,A,A,3680,3684,19,A,A,2011-12-01_0043-cam1-for-ss3.mp4
sign_301725,23,35,GET-IN,crvd-U,crvd-U,3691,3703,19,C,C,2011-12-01_0043-cam1-for-ss3.mp4
sign_301725,40,49,AIRPLANE,I-L-Y,I-L-Y,3708,3717,19,,,2011-12-01_0043-cam1-for-ss3.mp4
sign_301725,54,66,FLY-BY-PLANE,I-L-Y,I-L-Y,3722,3734,19,I-L-Y,I-L-Y,2011-12-01_0043-cam1-for-ss3.mp4
sign_301725,71,75,DIFFERENT,1,1,3739,3743,19,1,1,2011-12-01_0043-cam1-for-ss3.mp4
sign_301725,79,87,PLACE,K,K,3747,3755,19,K,K,2011-12-01_0043-cam1-for-ss3.mp4
sign_184583,22,33,WORK,S,S,3778,3789,20,S,S,2012-01-27_0053-cam1-for-ss3.mp4
sign_184583,37,49,SIT,crvd-U,crvd-U,3793,3805,20,U,U,2012-01-27_0053-cam1-for-ss3.mp4
sign_184583,58,77,ALL-DAY,B,B,3814,3833,20,psv,psv,2012-01-27_0053-cam1-for-ss3.mp4
sign_263246,16,21,WHY,bent-B-L,bent-B-L,4985,4990,27,,,2013-06-27_CB_0113-cam1-for-ss3.mp4
sign_263246,34,41,WORK,S,S,5003,5010,27,psv,psv,2013-06-27_CB_0113-cam1-for-ss3.mp4
sign_263246,48,66,ALL-NIGHT,bent-B-L,bent-B-L,5017,5035,27,psv,psv,2013-06-27_CB_0113-cam1-for-ss3.mp4
sign_263246,76,81,WHY,bent-B-L,bent-B-L,5045,5050,27,,,2013-06-27_CB_0113-cam1-for-ss3.mp4
sign_263246,88,98,part:indef,crvd-5,crvd-5,5057,5067,27,crvd-5,crvd-5,2013-06-27_CB_0113-cam1-for-ss3.mp4
sign_327948,3,3,DEAF,1,1,686,686,4,,,10-Conclusion.mov
sign_327948,7,14,PEOPLE,K,K,690,697,4,K,K,10-Conclusion.mov
sign_327948,18,36,PROGRESS,bent-B-L,bent-B-L,701,719,4,bent-B-L,bent-B-L,10-Conclusion.mov
sign_327948,46,58,GROW,flat-O,crvd-sprd-B,729,741,4,C,crvd-5,10-Conclusion.mov
sign_327948,67,76,CAN,A,A,750,759,4,A,A,10-Conclusion.mov
sign_327948,99,101,SEE,K,K,782,784,4,,,10-Conclusion.mov
sign_327948,106,113,CAN,A,A,789,796,4,A,A,10-Conclusion.mov
sign_327948,124,135,GROW,flat-O,crvd-sprd-B,807,818,4,C,crvd-5,10-Conclusion.mov
sign_327948,141,149,MORE,flat-O,flat-O,824,832,4,flat-O,flat-O,10-Conclusion.mov
sign_327948,155,161,BUT,1,1,838,844,4,1,1,10-Conclusion.mov
sign_327948,182,184,NOT,10,10,865,867,4,,,10-Conclusion.mov
sign_327948,193,198,ALLOW,B-L,B-L,876,881,4,B-L,B-L,10-Conclusion.mov
sign_328101,3,8,ALSO,1,1,2574,2579,11,1,1,10-Conclusion.mov
sign_328101,21,28,fs-SENSE,S,E,2592,2599,11,,,10-Conclusion.mov
sign_328101,33,40,LIST-ORDER,1,1,2604,2611,11,5,5,10-Conclusion.mov
sign_328101,46,53,SEE,V,V,2617,2624,11,V,V,10-Conclusion.mov
sign_328101,57,60,NOW,Y,Y,2628,2631,11,Y,Y,10-Conclusion.mov
sign_328101,64,66,REALLY,1,1,2635,2637,11,,,10-Conclusion.mov
sign_328101,100,109,HEAR+(1h)NOISE,1,5,2671,2680,11,,,10-Conclusion.mov
sign_328101,115,135,UNDER,10,10,2686,2706,11,,,10-Conclusion.mov
sign_301777,12,19,ALWAYS,1,1,4832,4839,25,,,2011-12-01_0043-cam1-for-ss3.mp4
sign_301777,25,31,SERIOUS,1,1,4845,4851,25,,,2011-12-01_0043-cam1-for-ss3.mp4
sign_301777,38,41,IN,flat-O,flat-O,4858,4861,25,B-L,B-L,2011-12-01_0043-cam1-for-ss3.mp4
sign_301777,45,55,SCHOOL,B-L,B-L,4865,4875,25,B-L,B-L,2011-12-01_0043-cam1-for-ss3.mp4
sign_335566,1,11,NOISE,5,5,516,526,3,5,5,7-Social-Msg.mov
sign_335566,17,22,MAKE,S,S,532,537,3,S,S,7-Social-Msg.mov
sign_335566,28,34,NOISE,5,5,543,549,3,5,5,7-Social-Msg.mov
sign_335566,41,44,PEOPLE,K,K,556,559,3,K,K,7-Social-Msg.mov
sign_335566,48,48,NOT,10,10,563,563,3,,,7-Social-Msg.mov
sign_335566,54,62,LOOK,V,V,569,577,3,V,V,7-Social-Msg.mov
sign_335566,68,70,CAN,S,S,583,585,3,,,7-Social-Msg.mov
sign_335566,74,74,LOOK,V,V,589,589,3,V,V,7-Social-Msg.mov
sign_335566,76,89,ANALYZE,V,crvd-V,591,604,3,V,crvd-V,7-Social-Msg.mov
sign_335566,94,102,POSS,B-L,B-L,609,617,3,,,7-Social-Msg.mov
sign_335566,110,120,IDENTIFY,I,I,625,635,3,B-L,B-L,7-Social-Msg.mov
sign_335566,160,176,fs-STATUS,S,S,675,691,3,,,7-Social-Msg.mov
sign_335566,181,193,LOOK,V,V,696,708,3,V,V,7-Social-Msg.mov
sign_335566,198,209,FROM,1,X,713,724,3,1,1,7-Social-Msg.mov
sign_335566,215,222,NOISE,5,5,730,737,3,5,5,7-Social-Msg.mov
sign_335566,231,241,MAKE,S,S,746,756,3,S,S,7-Social-Msg.mov
sign_265156,31,41,GO-OUT,5,flat-O,2201,2211,12,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265156,48,60,RAIN,5-C,5-C,2218,2230,12,5-C,5-C,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265156,88,96,GO-OUT,5,flat-O,2258,2266,12,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265156,99,105,WOW,Y,Y,2269,2275,12,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265156,116,122,BEAUTIFUL,5,flat-O,2286,2292,12,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265156,129,132,AND,crvd-5,flat-O,2299,2302,12,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265156,137,147,WARM,flat-O,5,2307,2317,12,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_357225,111,129,THINK-OVER,1,1,13300,13318,52,1,1,8-Control-of-sound-places.mov
sign_357225,147,155,PLACE,K,K,13336,13344,52,K,K,8-Control-of-sound-places.mov
sign_357225,165,172,SAFE,S,S,13354,13361,52,S,S,8-Control-of-sound-places.mov
sign_357225,194,223,fs-SANCTUARY,S,Y,13383,13412,52,,,8-Control-of-sound-places.mov
